"CAMPAIGN_PERFORMANCE_REPORT (Apr 19, 2022-May 18, 2022)"
Campaign ID,Campaign,Campaign state,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners)
16026513257,Search- lifesizecutout jan2022,enabled,35,4,4830000,21.00,2022-05-04,Mobile devices with full browsers,Search Network,Google search: Top,USD,230000,11.43%,1207500,525.00%,730.00,1207500,138000000,Google search
16546502381,Sales-Performance Max-1,enabled,76,1,50000,0.00,2022-05-08,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.32%,50000,0.00%,0.00,50000,657895,Cross-network
16546502381,Sales-Performance Max-1,enabled,3650,88,9490000,18.00,2022-04-19,Mobile devices with full browsers,Cross-network,Cross-network,USD,527222,2.41%,107841,20.45%,0.00,107841,2600000,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,48,4,2830000,0.00,2022-05-07,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,8.33%,707500,0.00%,0.00,707500,58958333,Google search
16026513257,Search- lifesizecutout jan2022,enabled,14,1,1410000,0.00,2022-05-17,Computers,Search Network,Google search: Top,USD,0,7.14%,1410000,0.00%,0.00,1410000,100714286,Google search
16026513257,Search- lifesizecutout jan2022,enabled,23,2,3310000,0.00,2022-05-12,Computers,Search Network,Google search: Top,USD,0,8.70%,1655000,0.00%,0.00,1655000,143913043,Google search
16026513257,Search- lifesizecutout jan2022,enabled,4,0,0,0.00,2022-05-04,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,3,0,0,0.00,2022-04-26,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,10,0,0,0.00,2022-04-27,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,84,0,0,0.00,2022-04-23,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,9,0,0,0.00,2022-05-04,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-04-25,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-04-23,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,19,0,0,0.00,2022-04-21,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,4226,105,13970000,10.40,2022-05-07,Mobile devices with full browsers,Cross-network,Cross-network,USD,1343269,2.48%,133048,9.90%,299.96,133048,3305726,Cross-network
16546502381,Sales-Performance Max-1,enabled,773,10,2400000,3.00,2022-05-07,Computers,Cross-network,Cross-network,USD,800000,1.29%,240000,30.00%,149.98,240000,3104787,Cross-network
16546502381,Sales-Performance Max-1,enabled,1469,13,3290000,3.00,2022-05-11,Computers,Cross-network,Cross-network,USD,1096667,0.88%,253077,23.08%,359.95,253077,2239619,Cross-network
16546502381,Sales-Performance Max-1,enabled,3982,70,9550000,8.00,2022-05-16,Mobile devices with full browsers,Cross-network,Cross-network,USD,1193750,1.76%,136429,11.43%,236.59,136429,2398292,Cross-network
16546502381,Sales-Performance Max-1,enabled,3266,67,7500000,10.00,2022-04-29,Mobile devices with full browsers,Cross-network,Cross-network,USD,750000,2.05%,111940,14.93%,159.98,111940,2296387,Cross-network
16546502381,Sales-Performance Max-1,enabled,60,2,130000,0.00,2022-05-12,Tablets with full browsers,Cross-network,Cross-network,USD,0,3.33%,65000,0.00%,0.00,65000,2166667,Cross-network
16546502381,Sales-Performance Max-1,enabled,82,2,1720000,0.00,2022-05-14,Tablets with full browsers,Cross-network,Cross-network,USD,0,2.44%,860000,0.00%,0.00,860000,20975610,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,69,0,0,0.00,2022-05-17,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,4089,80,9610000,6.50,2022-05-18,Mobile devices with full browsers,Cross-network,Cross-network,USD,1478462,1.96%,120125,8.12%,184.99,120125,2350208,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,18,1,5070000,0.00,2022-04-26,Computers,Search Network,Google search: Top,USD,0,5.56%,5070000,0.00%,0.00,5070000,281666667,Google search
16546502381,Sales-Performance Max-1,enabled,50,0,0,0.00,2022-05-04,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,32,1,520000,0.00,2022-05-04,Computers,Search Network,Google search: Other,USD,0,3.12%,520000,0.00%,0.00,520000,16250000,Google search
16026513257,Search- lifesizecutout jan2022,enabled,44,0,0,0.00,2022-05-12,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,948,10,3120000,0.00,2022-05-06,Computers,Cross-network,Cross-network,USD,0,1.05%,312000,0.00%,0.00,312000,3291139,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,23,0,0,0.00,2022-04-25,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,10,1,340000,0.00,2022-05-11,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,10.00%,340000,0.00%,0.00,340000,34000000,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-02,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,20,0,0,0.00,2022-04-24,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-05,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,20,0,0,0.00,2022-05-06,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,56,0,0,0.00,2022-05-17,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,4,0,0,0.00,2022-04-24,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,36,2,1360000,0.00,2022-05-01,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,5.56%,680000,0.00%,0.00,680000,37777778,Google search
16546502381,Sales-Performance Max-1,enabled,1127,24,3860000,0.50,2022-05-04,Computers,Cross-network,Cross-network,USD,7720000,2.13%,160833,2.08%,50.00,160833,3425022,Cross-network
16546502381,Sales-Performance Max-1,enabled,608,8,1440000,3.00,2022-05-15,Computers,Cross-network,Cross-network,USD,480000,1.32%,180000,37.50%,44.99,180000,2368421,Cross-network
16546502381,Sales-Performance Max-1,enabled,3280,66,3180000,8.00,2022-05-03,Mobile devices with full browsers,Cross-network,Cross-network,USD,397500,2.01%,48182,12.12%,156.48,48182,969512,Cross-network
16546502381,Sales-Performance Max-1,enabled,4159,91,8750000,13.60,2022-04-26,Mobile devices with full browsers,Cross-network,Cross-network,USD,643382,2.19%,96154,14.95%,269.03,96154,2103871,Cross-network
16546502381,Sales-Performance Max-1,enabled,69,3,270000,0.00,2022-04-28,Tablets with full browsers,Cross-network,Cross-network,USD,0,4.35%,90000,0.00%,0.00,90000,3913043,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,14,1,230000,0.00,2022-05-01,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,7.14%,230000,0.00%,0.00,230000,16428571,Google search
16546502381,Sales-Performance Max-1,enabled,4236,92,12900000,4.00,2022-05-08,Mobile devices with full browsers,Cross-network,Cross-network,USD,3225000,2.17%,140217,4.35%,83.49,140217,3045326,Cross-network
16546502381,Sales-Performance Max-1,enabled,1842,14,4160000,0.00,2022-05-10,Computers,Cross-network,Cross-network,USD,0,0.76%,297143,0.00%,0.00,297143,2258415,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,33,0,0,0.00,2022-04-28,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,4,0,0,0.00,2022-05-13,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,84,0,0,0.00,2022-05-01,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,2,0,0,0.00,2022-04-29,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,75,0,0,0.00,2022-04-26,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-08,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,4,0,0,0.00,2022-05-14,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,2,0,0,0.00,2022-05-17,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,1197,21,3500000,1.00,2022-04-20,Computers,Cross-network,Cross-network,USD,3500000,1.75%,166667,4.76%,0.00,166667,2923977,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,16,1,2280000,3.00,2022-05-13,Computers,Search Network,Google search: Top,USD,760000,6.25%,2280000,300.00%,141.00,2280000,142500000,Google search
16546502381,Sales-Performance Max-1,enabled,50,2,90000,0.00,2022-04-30,Tablets with full browsers,Cross-network,Cross-network,USD,0,4.00%,45000,0.00%,0.00,45000,1800000,Cross-network
16546502381,Sales-Performance Max-1,enabled,4019,73,4630000,8.00,2022-05-02,Mobile devices with full browsers,Cross-network,Cross-network,USD,578750,1.82%,63425,10.96%,149.29,63425,1152028,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,82,9,4880000,1.00,2022-05-11,Mobile devices with full browsers,Search Network,Google search: Top,USD,4880000,10.98%,542222,11.11%,0.00,542222,59512195,Google search
16546502381,Sales-Performance Max-1,enabled,1381,23,5130000,5.00,2022-04-21,Computers,Cross-network,Cross-network,USD,1026000,1.67%,223043,21.74%,73.00,223043,3714699,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,48,1,900000,1.00,2022-05-13,Computers,Search Network,Google search: Other,USD,900000,2.08%,900000,100.00%,0.00,900000,18750000,Google search
16546502381,Sales-Performance Max-1,enabled,1372,15,3190000,1.00,2022-05-16,Computers,Cross-network,Cross-network,USD,3190000,1.09%,212667,6.67%,0.00,212667,2325073,Cross-network
16546502381,Sales-Performance Max-1,enabled,92,2,250000,5.00,2022-05-09,Tablets with full browsers,Cross-network,Cross-network,USD,50000,2.17%,125000,250.00%,361.82,125000,2717391,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,73,5,3480000,0.00,2022-05-17,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,6.85%,696000,0.00%,0.00,696000,47671233,Google search
16026513257,Search- lifesizecutout jan2022,enabled,63,1,970000,0.00,2022-04-26,Computers,Search Network,Google search: Other,USD,0,1.59%,970000,0.00%,0.00,970000,15396825,Google search
16026513257,Search- lifesizecutout jan2022,enabled,32,6,3710000,1.00,2022-05-16,Mobile devices with full browsers,Search Network,Google search: Top,USD,3710000,18.75%,618333,16.67%,0.00,618333,115937500,Google search
16546502381,Sales-Performance Max-1,enabled,93,4,370000,0.00,2022-04-24,Tablets with full browsers,Cross-network,Cross-network,USD,0,4.30%,92500,0.00%,0.00,92500,3978495,Cross-network
16546502381,Sales-Performance Max-1,enabled,1210,15,4430000,0.00,2022-05-13,Computers,Cross-network,Cross-network,USD,0,1.24%,295333,0.00%,0.00,295333,3661157,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,72,1,930000,0.00,2022-05-18,Computers,Search Network,Google search: Other,USD,0,1.39%,930000,0.00%,0.00,930000,12916667,Google search
16026513257,Search- lifesizecutout jan2022,enabled,47,5,3920000,0.00,2022-05-14,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,10.64%,784000,0.00%,0.00,784000,83404255,Google search
16026513257,Search- lifesizecutout jan2022,enabled,35,4,1710000,0.00,2022-04-23,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,11.43%,427500,0.00%,0.00,427500,48857143,Google search
16546502381,Sales-Performance Max-1,enabled,55,1,100000,0.00,2022-04-23,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.82%,100000,0.00%,0.00,100000,1818182,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,25,0,0,0.00,2022-05-03,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,36,5,8730000,0.00,2022-04-21,Computers,Search Network,Google search: Top,USD,0,13.89%,1746000,0.00%,0.00,1746000,242500000,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-12,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-01,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-11,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-09,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,19,0,0,0.00,2022-04-22,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-04-20,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,16,0,0,0.00,2022-04-23,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-04-21,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,1402,19,3120000,5.90,2022-04-28,Computers,Cross-network,Cross-network,USD,528814,1.36%,164211,31.05%,201.16,164211,2225392,Cross-network
16546502381,Sales-Performance Max-1,enabled,3639,96,9200000,7.00,2022-04-22,Mobile devices with full browsers,Cross-network,Cross-network,USD,1314286,2.64%,95833,7.29%,144.98,95833,2528167,Cross-network
16546502381,Sales-Performance Max-1,enabled,1575,18,4680000,0.00,2022-05-12,Computers,Cross-network,Cross-network,USD,0,1.14%,260000,0.00%,0.00,260000,2971429,Cross-network
16546502381,Sales-Performance Max-1,enabled,3781,82,8100000,13.00,2022-05-15,Mobile devices with full browsers,Cross-network,Cross-network,USD,623077,2.17%,98780,15.85%,315.46,98780,2142290,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,12,1,1600000,3.00,2022-04-28,Computers,Search Network,Google search: Top,USD,533333,8.33%,1600000,300.00%,244.98,1600000,133333333,Google search
16546502381,Sales-Performance Max-1,enabled,70,1,570000,0.00,2022-05-07,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.43%,570000,0.00%,0.00,570000,8142857,Cross-network
16546502381,Sales-Performance Max-1,enabled,4001,72,9860000,3.00,2022-05-12,Mobile devices with full browsers,Cross-network,Cross-network,USD,3286667,1.80%,136944,4.17%,0.00,136944,2464384,Cross-network
16546502381,Sales-Performance Max-1,enabled,1466,24,4830000,0.00,2022-04-25,Computers,Cross-network,Cross-network,USD,0,1.64%,201250,0.00%,0.00,201250,3294679,Cross-network
16546502381,Sales-Performance Max-1,enabled,69,2,120000,0.00,2022-04-20,Tablets with full browsers,Cross-network,Cross-network,USD,0,2.90%,60000,0.00%,0.00,60000,1739130,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,23,1,2370000,0.00,2022-05-10,Computers,Search Network,Google search: Top,USD,0,4.35%,2370000,0.00%,0.00,2370000,103043478,Google search
16026513257,Search- lifesizecutout jan2022,enabled,13,1,2210000,0.00,2022-05-15,Computers,Search Network,Google search: Top,USD,0,7.69%,2210000,0.00%,0.00,2210000,170000000,Google search
16026513257,Search- lifesizecutout jan2022,enabled,2,0,0,0.00,2022-05-07,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,4581,89,10480000,10.60,2022-05-09,Mobile devices with full browsers,Cross-network,Cross-network,USD,988679,1.94%,117753,11.91%,590.83,117753,2287710,Cross-network
16546502381,Sales-Performance Max-1,enabled,4405,108,13220000,3.00,2022-04-24,Mobile devices with full browsers,Cross-network,Cross-network,USD,4406667,2.45%,122407,2.78%,0.00,122407,3001135,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,8,0,0,0.00,2022-04-25,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,88,1,10000,0.00,2022-04-29,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.14%,10000,0.00%,0.00,10000,113636,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,23,0,0,0.00,2022-05-02,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,10,3,4410000,3.00,2022-04-24,Computers,Search Network,Google search: Top,USD,1470000,30.00%,1470000,100.00%,89.99,1470000,441000000,Google search
16546502381,Sales-Performance Max-1,enabled,1207,21,6150000,2.50,2022-05-02,Computers,Cross-network,Cross-network,USD,2460000,1.74%,292857,11.90%,39.99,292857,5095278,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,2,1,730000,0.00,2022-04-24,Tablets with full browsers,Search Network,Google search: Top,USD,0,50.00%,730000,0.00%,0.00,730000,365000000,Google search
16546502381,Sales-Performance Max-1,enabled,1798,37,11610000,8.50,2022-05-09,Computers,Cross-network,Cross-network,USD,1365882,2.06%,313784,22.97%,119.99,313784,6457175,Cross-network
16546502381,Sales-Performance Max-1,enabled,885,27,7360000,3.50,2022-05-01,Computers,Cross-network,Cross-network,USD,2102857,3.05%,272593,12.96%,119.99,272593,8316384,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,47,2,3350000,0.00,2022-05-10,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,4.26%,1675000,0.00%,0.00,1675000,71276596,Google search
16546502381,Sales-Performance Max-1,enabled,713,13,3710000,2.00,2022-05-14,Computers,Cross-network,Cross-network,USD,1855000,1.82%,285385,15.38%,0.00,285385,5203366,Cross-network
16546502381,Sales-Performance Max-1,enabled,1250,21,6060000,6.00,2022-04-19,Computers,Cross-network,Cross-network,USD,1010000,1.68%,288571,28.57%,474.94,288571,4848000,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,28,0,0,0.00,2022-04-26,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,83,1,50000,0.00,2022-05-16,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.20%,50000,0.00%,0.00,50000,602410,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,6,1,280000,0.00,2022-04-28,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,16.67%,280000,0.00%,0.00,280000,46666667,Google search
16026513257,Search- lifesizecutout jan2022,enabled,11,0,0,0.00,2022-05-18,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,16,0,0,0.00,2022-05-15,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-04-23,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,13,0,0,0.00,2022-05-18,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,24,0,0,0.00,2022-05-05,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,107,9,5120000,0.00,2022-05-05,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,8.41%,568889,0.00%,0.00,568889,47850467,Google search
16026513257,Search- lifesizecutout jan2022,enabled,58,0,0,0.00,2022-05-10,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,14,2,1840000,2.60,2022-05-01,Computers,Search Network,Google search: Top,USD,707692,14.29%,920000,130.00%,42.29,920000,131428571,Google search
16546502381,Sales-Performance Max-1,enabled,1375,21,5620000,7.00,2022-05-17,Computers,Cross-network,Cross-network,USD,802857,1.53%,267619,33.33%,339.96,267619,4087273,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,29,0,0,0.00,2022-05-07,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,111,4,270000,0.00,2022-05-10,Tablets with full browsers,Cross-network,Cross-network,USD,0,3.60%,67500,0.00%,0.00,67500,2432432,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,3,2,4070000,1.00,2022-04-29,Computers,Search Network,Google search: Top,USD,4070000,66.67%,2035000,50.00%,0.00,2035000,1356666667,Google search
16546502381,Sales-Performance Max-1,enabled,1274,17,3270000,0.00,2022-04-27,Computers,Cross-network,Cross-network,USD,0,1.33%,192353,0.00%,0.00,192353,2566719,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,4,1,1750000,0.00,2022-05-03,Computers,Search Network,Google search: Top,USD,0,25.00%,1750000,0.00%,0.00,1750000,437500000,Google search
16026513257,Search- lifesizecutout jan2022,enabled,22,4,6730000,0.00,2022-05-09,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,18.18%,1682500,0.00%,0.00,1682500,305909091,Google search
16546502381,Sales-Performance Max-1,enabled,49,1,140000,0.00,2022-05-06,Tablets with full browsers,Cross-network,Cross-network,USD,0,2.04%,140000,0.00%,0.00,140000,2857143,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-06,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,11,0,0,0.00,2022-05-09,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,67,0,0,0.00,2022-05-06,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-12,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16026513257,Search- lifesizecutout jan2022,enabled,3,0,0,0.00,2022-04-30,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,65,0,0,0.00,2022-05-15,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network
16026513257,Search- lifesizecutout jan2022,enabled,1,0,0,0.00,2022-05-16,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
16546502381,Sales-Performance Max-1,enabled,4591,112,13800000,13.60,2022-05-10,Mobile devices with full browsers,Cross-network,Cross-network,USD,1014706,2.44%,123214,12.14%,249.57,123214,3005881,Cross-network
16546502381,Sales-Performance Max-1,enabled,2566,92,6740000,10.00,2022-04-30,Mobile devices with full browsers,Cross-network,Cross-network,USD,674000,3.59%,73261,10.87%,199.97,73261,2626656,Cross-network
