"AD_PERFORMANCE_REPORT (Mar 1, 2022-Mar 31, 2022)"
Ad,Headline 1,Headline 2,Expanded Text Ad Headline 3,Display URL,Description,Description line 1,Description line 2,Ad type,Ad ID,Impressions,Clicks,Cost,Conversions,Responsive Search Ad headlines,Responsive Search Ad descriptions,Responsive Search Ad path 1,Responsive Search Ad path 2,Expanded Text Ad Description 2,Expanded Dynamic Search Ad Description 2,Final URL,Path 1,Path 2,Long headline,Headlines (multi asset responsive display),Long headline (multi asset responsive display),Descriptions (multi asset responsive display),CTR,Day
, --, --, --,, --,,,Responsive display ad,584228050787,13001,26,14479240,0.00, --, --, --, --, --, --,"[""https://www.afterglow-tan.com""]", --, --, --,"[{""assetText"":""Providence's #1 Tanning Salon"",""assetId"":35969416165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Give Yourself a Glow Today"",""assetId"":24297079324,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow Tanning & Beauty"",""assetId"":30345790540,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Choose from Spray & UV Tanning"",""assetId"":30345758299,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Book a Tan Appointment Today"",""assetId"":35148994640,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","{""assetText"":""AfterGlow offers modern, top of the line equipment, including tanning beds. Book online."",""assetId"":24297079315,""assetPerformanceLabel"":""--"",""assetApprovalStatus"":""APPROVED""}","[{""assetText"":""AfterGlow Offers Gifts Card For Any Occasion And Can Be Used Towards Any Service"",""assetId"":35176278927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow offers single sessions, packages of 10 sessions and 30 day monthly."",""assetId"":24297079318,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Treat yourself to beautiful flawless color today! Book online today!"",""assetId"":24297079321,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get the Best tanning experience at AfterGlow in Providence, RI Today."",""assetId"":36162846114,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",0.20%,2022-03-07
, --, --, --,, --,,,Responsive display ad,584228050787,1,0,0,0.00, --, --, --, --, --, --,"[""https://www.afterglow-tan.com""]", --, --, --,"[{""assetText"":""Providence's #1 Tanning Salon"",""assetId"":35969416165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Give Yourself a Glow Today"",""assetId"":24297079324,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow Tanning & Beauty"",""assetId"":30345790540,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Choose from Spray & UV Tanning"",""assetId"":30345758299,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Book a Tan Appointment Today"",""assetId"":35148994640,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","{""assetText"":""AfterGlow offers modern, top of the line equipment, including tanning beds. Book online."",""assetId"":24297079315,""assetPerformanceLabel"":""--"",""assetApprovalStatus"":""APPROVED""}","[{""assetText"":""AfterGlow Offers Gifts Card For Any Occasion And Can Be Used Towards Any Service"",""assetId"":35176278927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow offers single sessions, packages of 10 sessions and 30 day monthly."",""assetId"":24297079318,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Treat yourself to beautiful flawless color today! Book online today!"",""assetId"":24297079321,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get the Best tanning experience at AfterGlow in Providence, RI Today."",""assetId"":36162846114,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",0.00%,2022-03-18
, --, --, --,, --,,,Responsive display ad,584228050787,6,0,0,0.00, --, --, --, --, --, --,"[""https://www.afterglow-tan.com""]", --, --, --,"[{""assetText"":""Providence's #1 Tanning Salon"",""assetId"":35969416165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Give Yourself a Glow Today"",""assetId"":24297079324,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow Tanning & Beauty"",""assetId"":30345790540,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Choose from Spray & UV Tanning"",""assetId"":30345758299,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Book a Tan Appointment Today"",""assetId"":35148994640,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","{""assetText"":""AfterGlow offers modern, top of the line equipment, including tanning beds. Book online."",""assetId"":24297079315,""assetPerformanceLabel"":""--"",""assetApprovalStatus"":""APPROVED""}","[{""assetText"":""AfterGlow Offers Gifts Card For Any Occasion And Can Be Used Towards Any Service"",""assetId"":35176278927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow offers single sessions, packages of 10 sessions and 30 day monthly."",""assetId"":24297079318,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Treat yourself to beautiful flawless color today! Book online today!"",""assetId"":24297079321,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get the Best tanning experience at AfterGlow in Providence, RI Today."",""assetId"":36162846114,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",0.00%,2022-03-19
, --, --, --,, --,,,Responsive display ad,584228050787,1,0,0,0.00, --, --, --, --, --, --,"[""https://www.afterglow-tan.com""]", --, --, --,"[{""assetText"":""Providence's #1 Tanning Salon"",""assetId"":35969416165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Give Yourself a Glow Today"",""assetId"":24297079324,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow Tanning & Beauty"",""assetId"":30345790540,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Choose from Spray & UV Tanning"",""assetId"":30345758299,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Book a Tan Appointment Today"",""assetId"":35148994640,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","{""assetText"":""AfterGlow offers modern, top of the line equipment, including tanning beds. Book online."",""assetId"":24297079315,""assetPerformanceLabel"":""--"",""assetApprovalStatus"":""APPROVED""}","[{""assetText"":""AfterGlow Offers Gifts Card For Any Occasion And Can Be Used Towards Any Service"",""assetId"":35176278927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow offers single sessions, packages of 10 sessions and 30 day monthly."",""assetId"":24297079318,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Treat yourself to beautiful flawless color today! Book online today!"",""assetId"":24297079321,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get the Best tanning experience at AfterGlow in Providence, RI Today."",""assetId"":36162846114,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",0.00%,2022-03-20
, --, --, --,, --,,,Responsive display ad,584228050787,1431,20,12790866,0.00, --, --, --, --, --, --,"[""https://www.afterglow-tan.com""]", --, --, --,"[{""assetText"":""Providence's #1 Tanning Salon"",""assetId"":35969416165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Give Yourself a Glow Today"",""assetId"":24297079324,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow Tanning & Beauty"",""assetId"":30345790540,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Choose from Spray & UV Tanning"",""assetId"":30345758299,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Book a Tan Appointment Today"",""assetId"":35148994640,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","{""assetText"":""AfterGlow offers modern, top of the line equipment, including tanning beds. Book online."",""assetId"":24297079315,""assetPerformanceLabel"":""--"",""assetApprovalStatus"":""APPROVED""}","[{""assetText"":""AfterGlow Offers Gifts Card For Any Occasion And Can Be Used Towards Any Service"",""assetId"":35176278927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow offers single sessions, packages of 10 sessions and 30 day monthly."",""assetId"":24297079318,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Treat yourself to beautiful flawless color today! Book online today!"",""assetId"":24297079321,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get the Best tanning experience at AfterGlow in Providence, RI Today."",""assetId"":36162846114,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",1.40%,2022-03-08
, --, --, --,, --,,,Responsive display ad,584228050787,6,0,0,0.00, --, --, --, --, --, --,"[""https://www.afterglow-tan.com""]", --, --, --,"[{""assetText"":""Providence's #1 Tanning Salon"",""assetId"":35969416165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Give Yourself a Glow Today"",""assetId"":24297079324,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow Tanning & Beauty"",""assetId"":30345790540,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Choose from Spray & UV Tanning"",""assetId"":30345758299,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Book a Tan Appointment Today"",""assetId"":35148994640,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","{""assetText"":""AfterGlow offers modern, top of the line equipment, including tanning beds. Book online."",""assetId"":24297079315,""assetPerformanceLabel"":""--"",""assetApprovalStatus"":""APPROVED""}","[{""assetText"":""AfterGlow Offers Gifts Card For Any Occasion And Can Be Used Towards Any Service"",""assetId"":35176278927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow offers single sessions, packages of 10 sessions and 30 day monthly."",""assetId"":24297079318,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Treat yourself to beautiful flawless color today! Book online today!"",""assetId"":24297079321,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get the Best tanning experience at AfterGlow in Providence, RI Today."",""assetId"":36162846114,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",0.00%,2022-03-21
, --, --, --,, --,,,Responsive display ad,584228050787,1161,18,9762116,0.00, --, --, --, --, --, --,"[""https://www.afterglow-tan.com""]", --, --, --,"[{""assetText"":""Providence's #1 Tanning Salon"",""assetId"":35969416165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Give Yourself a Glow Today"",""assetId"":24297079324,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow Tanning & Beauty"",""assetId"":30345790540,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Choose from Spray & UV Tanning"",""assetId"":30345758299,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Book a Tan Appointment Today"",""assetId"":35148994640,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","{""assetText"":""AfterGlow offers modern, top of the line equipment, including tanning beds. Book online."",""assetId"":24297079315,""assetPerformanceLabel"":""--"",""assetApprovalStatus"":""APPROVED""}","[{""assetText"":""AfterGlow Offers Gifts Card For Any Occasion And Can Be Used Towards Any Service"",""assetId"":35176278927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow offers single sessions, packages of 10 sessions and 30 day monthly."",""assetId"":24297079318,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Treat yourself to beautiful flawless color today! Book online today!"",""assetId"":24297079321,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get the Best tanning experience at AfterGlow in Providence, RI Today."",""assetId"":36162846114,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",1.55%,2022-03-12
, --, --, --,, --,,,Responsive display ad,584228050787,2155,25,10059727,0.00, --, --, --, --, --, --,"[""https://www.afterglow-tan.com""]", --, --, --,"[{""assetText"":""Providence's #1 Tanning Salon"",""assetId"":35969416165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Give Yourself a Glow Today"",""assetId"":24297079324,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow Tanning & Beauty"",""assetId"":30345790540,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Choose from Spray & UV Tanning"",""assetId"":30345758299,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Book a Tan Appointment Today"",""assetId"":35148994640,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","{""assetText"":""AfterGlow offers modern, top of the line equipment, including tanning beds. Book online."",""assetId"":24297079315,""assetPerformanceLabel"":""--"",""assetApprovalStatus"":""APPROVED""}","[{""assetText"":""AfterGlow Offers Gifts Card For Any Occasion And Can Be Used Towards Any Service"",""assetId"":35176278927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow offers single sessions, packages of 10 sessions and 30 day monthly."",""assetId"":24297079318,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Treat yourself to beautiful flawless color today! Book online today!"",""assetId"":24297079321,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get the Best tanning experience at AfterGlow in Providence, RI Today."",""assetId"":36162846114,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",1.16%,2022-03-10
, --, --, --,, --,,,Responsive display ad,584228050787,7,0,0,0.00, --, --, --, --, --, --,"[""https://www.afterglow-tan.com""]", --, --, --,"[{""assetText"":""Providence's #1 Tanning Salon"",""assetId"":35969416165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Give Yourself a Glow Today"",""assetId"":24297079324,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow Tanning & Beauty"",""assetId"":30345790540,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Choose from Spray & UV Tanning"",""assetId"":30345758299,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Book a Tan Appointment Today"",""assetId"":35148994640,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","{""assetText"":""AfterGlow offers modern, top of the line equipment, including tanning beds. Book online."",""assetId"":24297079315,""assetPerformanceLabel"":""--"",""assetApprovalStatus"":""APPROVED""}","[{""assetText"":""AfterGlow Offers Gifts Card For Any Occasion And Can Be Used Towards Any Service"",""assetId"":35176278927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow offers single sessions, packages of 10 sessions and 30 day monthly."",""assetId"":24297079318,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Treat yourself to beautiful flawless color today! Book online today!"",""assetId"":24297079321,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get the Best tanning experience at AfterGlow in Providence, RI Today."",""assetId"":36162846114,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",0.00%,2022-03-17
, --, --, --,, --,,,Responsive display ad,584228050787,7,0,0,0.00, --, --, --, --, --, --,"[""https://www.afterglow-tan.com""]", --, --, --,"[{""assetText"":""Providence's #1 Tanning Salon"",""assetId"":35969416165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Give Yourself a Glow Today"",""assetId"":24297079324,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow Tanning & Beauty"",""assetId"":30345790540,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Choose from Spray & UV Tanning"",""assetId"":30345758299,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Book a Tan Appointment Today"",""assetId"":35148994640,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","{""assetText"":""AfterGlow offers modern, top of the line equipment, including tanning beds. Book online."",""assetId"":24297079315,""assetPerformanceLabel"":""--"",""assetApprovalStatus"":""APPROVED""}","[{""assetText"":""AfterGlow Offers Gifts Card For Any Occasion And Can Be Used Towards Any Service"",""assetId"":35176278927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""AfterGlow offers single sessions, packages of 10 sessions and 30 day monthly."",""assetId"":24297079318,""assetPerformanceLabel"":""GOOD"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Treat yourself to beautiful flawless color today! Book online today!"",""assetId"":24297079321,""assetPerformanceLabel"":""BEST"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get the Best tanning experience at AfterGlow in Providence, RI Today."",""assetId"":36162846114,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",0.00%,2022-03-29
