"CAMPAIGN_PERFORMANCE_REPORT (Apr 20, 2022-May 19, 2022)"
Campaign ID,Campaign,Campaign state,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners)
13665568211,home health services,enabled,16,0,0,0.00,2022-04-28,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,5,0,0,0.00,2022-05-18,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,44,3,9240000,0.00,2022-04-30,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,6.82%,3080000,0.00%,0.00,3080000,210000000,Google search
13665568211,home health services,enabled,2,0,0,0.00,2022-05-08,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,45,0,0,0.00,2022-05-19,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,34,1,2960000,0.00,2022-04-21,Computers,Search Network,Google search: Top,USD,0,2.94%,2960000,0.00%,0.00,2960000,87058824,Google search
13665568211,home health services,enabled,95,7,20270000,1.00,2022-05-11,Mobile devices with full browsers,Search Network,Google search: Top,USD,20270000,7.37%,2895714,14.29%,0.00,2895714,213368421,Google search
13665568211,home health services,enabled,26,3,9280000,0.00,2022-04-20,Computers,Search Network,Google search: Top,USD,0,11.54%,3093333,0.00%,0.00,3093333,356923077,Google search
13665568211,home health services,enabled,29,2,6680000,0.00,2022-05-03,Computers,Search Network,Google search: Other,USD,0,6.90%,3340000,0.00%,0.00,3340000,230344828,Google search
13665568211,home health services,enabled,75,7,20460000,0.00,2022-05-09,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,9.33%,2922857,0.00%,0.00,2922857,272800000,Google search
13665568211,home health services,enabled,62,2,3830000,0.00,2022-04-26,Computers,Search Network,Google search: Other,USD,0,3.23%,1915000,0.00%,0.00,1915000,61774194,Google search
13665568211,home health services,enabled,37,1,1940000,0.00,2022-04-22,Computers,Search Network,Google search: Other,USD,0,2.70%,1940000,0.00%,0.00,1940000,52432432,Google search
13665568211,home health services,enabled,68,8,24940000,1.00,2022-05-18,Mobile devices with full browsers,Search Network,Google search: Top,USD,24940000,11.76%,3117500,12.50%,0.00,3117500,366764706,Google search
13665568211,home health services,enabled,24,1,2870000,0.00,2022-04-25,Computers,Search Network,Google search: Other,USD,0,4.17%,2870000,0.00%,0.00,2870000,119583333,Google search
13665568211,home health services,enabled,17,3,8490000,0.00,2022-05-16,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,17.65%,2830000,0.00%,0.00,2830000,499411765,Google search
13665568211,home health services,enabled,89,2,5670000,0.00,2022-04-21,Computers,Search Network,Google search: Other,USD,0,2.25%,2835000,0.00%,0.00,2835000,63707865,Google search
13665568211,home health services,enabled,82,9,25930000,0.00,2022-05-06,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,10.98%,2881111,0.00%,0.00,2881111,316219512,Google search
13665568211,home health services,enabled,18,1,2900000,0.00,2022-05-12,Computers,Search Network,Google search: Top,USD,0,5.56%,2900000,0.00%,0.00,2900000,161111111,Google search
13665568211,home health services,enabled,22,1,2950000,0.00,2022-05-08,Computers,Search Network,Google search: Other,USD,0,4.55%,2950000,0.00%,0.00,2950000,134090909,Google search
13665568211,home health services,enabled,3,2,5780000,0.00,2022-04-28,Tablets with full browsers,Search Network,Google search: Top,USD,0,66.67%,2890000,0.00%,0.00,2890000,1926666667,Google search
13665568211,home health services,enabled,6,0,0,0.00,2022-05-14,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,8,1,2920000,0.00,2022-05-02,Tablets with full browsers,Search Network,Google search: Top,USD,0,12.50%,2920000,0.00%,0.00,2920000,365000000,Google search
13665568211,home health services,enabled,3,2,6560000,0.00,2022-05-04,Tablets with full browsers,Search Network,Google search: Top,USD,0,66.67%,3280000,0.00%,0.00,3280000,2186666667,Google search
13665568211,home health services,enabled,2,0,0,0.00,2022-04-22,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,44,1,3050000,0.00,2022-05-13,Computers,Search Network,Google search: Other,USD,0,2.27%,3050000,0.00%,0.00,3050000,69318182,Google search
13665568211,home health services,enabled,15,1,2960000,0.00,2022-05-15,Computers,Search Network,Google search: Top,USD,0,6.67%,2960000,0.00%,0.00,2960000,197333333,Google search
13665568211,home health services,enabled,6,2,6100000,0.00,2022-05-06,Tablets with full browsers,Search Network,Google search: Top,USD,0,33.33%,3050000,0.00%,0.00,3050000,1016666667,Google search
13665568211,home health services,enabled,3,0,0,0.00,2022-04-28,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,72,9,27960000,0.00,2022-05-17,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,12.50%,3106667,0.00%,0.00,3106667,388333333,Google search
13665568211,home health services,enabled,27,1,3050000,0.00,2022-05-16,Computers,Search Network,Google search: Top,USD,0,3.70%,3050000,0.00%,0.00,3050000,112962963,Google search
13665568211,home health services,enabled,19,0,0,0.00,2022-05-06,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,29,0,0,0.00,2022-05-14,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,2,0,0,0.00,2022-04-25,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,7,1,2810000,0.00,2022-04-21,Tablets with full browsers,Search Network,Google search: Top,USD,0,14.29%,2810000,0.00%,0.00,2810000,401428571,Google search
13665568211,home health services,enabled,24,0,0,0.00,2022-05-17,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,3,0,0,0.00,2022-05-17,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,1,0,0,0.00,2022-05-12,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,23,0,0,0.00,2022-05-02,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,56,6,18030000,0.00,2022-04-29,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,10.71%,3005000,0.00%,0.00,3005000,321964286,Google search
13665568211,home health services,enabled,5,1,2190000,0.00,2022-04-22,Tablets with full browsers,Search Network,Google search: Top,USD,0,20.00%,2190000,0.00%,0.00,2190000,438000000,Google search
13665568211,home health services,enabled,15,0,0,0.00,2022-05-15,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,1,0,0,0.00,2022-05-16,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,26,2,5870000,0.00,2022-04-26,Computers,Search Network,Google search: Top,USD,0,7.69%,2935000,0.00%,0.00,2935000,225769231,Google search
13665568211,home health services,enabled,101,4,12570000,0.00,2022-04-26,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,3.96%,3142500,0.00%,0.00,3142500,124455446,Google search
13665568211,home health services,enabled,19,0,0,0.00,2022-05-14,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,101,8,24480000,0.00,2022-04-24,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,7.92%,3060000,0.00%,0.00,3060000,242376238,Google search
13665568211,home health services,enabled,3,1,2880000,0.00,2022-05-03,Tablets with full browsers,Search Network,Google search: Top,USD,0,33.33%,2880000,0.00%,0.00,2880000,960000000,Google search
13665568211,home health services,enabled,22,1,2690000,0.00,2022-05-19,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,4.55%,2690000,0.00%,0.00,2690000,122272727,Google search
13665568211,home health services,enabled,6,4,13500000,0.00,2022-05-01,Tablets with full browsers,Search Network,Google search: Top,USD,0,66.67%,3375000,0.00%,0.00,3375000,2250000000,Google search
13665568211,home health services,enabled,8,0,0,0.00,2022-04-21,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,9,1,2950000,0.00,2022-05-04,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,11.11%,2950000,0.00%,0.00,2950000,327777778,Google search
13665568211,home health services,enabled,28,1,2880000,0.00,2022-04-29,Computers,Search Network,Google search: Other,USD,0,3.57%,2880000,0.00%,0.00,2880000,102857143,Google search
13665568211,home health services,enabled,1,0,0,0.00,2022-05-01,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,18,0,0,0.00,2022-05-03,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,1,0,0,0.00,2022-05-06,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,46,0,0,0.00,2022-04-21,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,60,6,18640000,0.00,2022-04-28,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,10.00%,3106667,0.00%,0.00,3106667,310666667,Google search
13665568211,home health services,enabled,47,0,0,0.00,2022-05-10,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,7,0,0,0.00,2022-04-26,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,10,1,2880000,0.00,2022-04-22,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,10.00%,2880000,0.00%,0.00,2880000,288000000,Google search
13665568211,home health services,enabled,9,0,0,0.00,2022-04-27,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,9,0,0,0.00,2022-05-10,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,14,3,8750000,0.00,2022-04-22,Computers,Search Network,Google search: Top,USD,0,21.43%,2916667,0.00%,0.00,2916667,625000000,Google search
13665568211,home health services,enabled,19,0,0,0.00,2022-04-29,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,8,0,0,0.00,2022-05-05,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,1,0,0,0.00,2022-04-26,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,2,0,0,0.00,2022-05-13,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,2,0,0,0.00,2022-04-27,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,1,0,0,0.00,2022-05-05,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,77,7,22680000,0.00,2022-04-23,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,9.09%,3240000,0.00%,0.00,3240000,294545455,Google search
13665568211,home health services,enabled,16,0,0,0.00,2022-05-09,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,2,0,0,0.00,2022-04-23,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,10,1,2850000,0.00,2022-04-23,Computers,Search Network,Google search: Top,USD,0,10.00%,2850000,0.00%,0.00,2850000,285000000,Google search
13665568211,home health services,enabled,135,10,24670000,3.00,2022-05-13,Mobile devices with full browsers,Search Network,Google search: Top,USD,8223333,7.41%,2467000,30.00%,0.00,2467000,182740741,Google search
13665568211,home health services,enabled,80,5,16170000,1.00,2022-04-20,Mobile devices with full browsers,Search Network,Google search: Top,USD,16170000,6.25%,3234000,20.00%,0.00,3234000,202125000,Google search
13665568211,home health services,enabled,153,9,26090000,0.00,2022-05-14,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,5.88%,2898889,0.00%,0.00,2898889,170522876,Google search
13665568211,home health services,enabled,63,6,13800000,0.00,2022-05-03,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,9.52%,2300000,0.00%,0.00,2300000,219047619,Google search
13665568211,home health services,enabled,108,8,24260000,1.00,2022-05-07,Mobile devices with full browsers,Search Network,Google search: Top,USD,24260000,7.41%,3032500,12.50%,0.00,3032500,224629630,Google search
13665568211,home health services,enabled,91,8,23320000,1.00,2022-05-08,Mobile devices with full browsers,Search Network,Google search: Top,USD,23320000,8.79%,2915000,12.50%,0.00,2915000,256263736,Google search
13665568211,home health services,enabled,26,1,3980000,0.00,2022-04-27,Computers,Search Network,Google search: Other,USD,0,3.85%,3980000,0.00%,0.00,3980000,153076923,Google search
13665568211,home health services,enabled,63,5,12890000,1.00,2022-05-01,Mobile devices with full browsers,Search Network,Google search: Top,USD,12890000,7.94%,2578000,20.00%,0.00,2578000,204603175,Google search
13665568211,home health services,enabled,93,5,15140000,1.00,2022-05-05,Mobile devices with full browsers,Search Network,Google search: Top,USD,15140000,5.38%,3028000,20.00%,0.00,3028000,162795699,Google search
13665568211,home health services,enabled,96,5,15050000,1.00,2022-05-16,Mobile devices with full browsers,Search Network,Google search: Top,USD,15050000,5.21%,3010000,20.00%,0.00,3010000,156770833,Google search
13665568211,home health services,enabled,38,1,2740000,0.00,2022-05-09,Computers,Search Network,Google search: Other,USD,0,2.63%,2740000,0.00%,0.00,2740000,72105263,Google search
13665568211,home health services,enabled,3,1,2950000,0.00,2022-04-29,Tablets with full browsers,Search Network,Google search: Top,USD,0,33.33%,2950000,0.00%,0.00,2950000,983333333,Google search
13665568211,home health services,enabled,27,0,0,0.00,2022-05-14,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,9,1,3050000,0.00,2022-04-25,Computers,Search Network,Google search: Top,USD,0,11.11%,3050000,0.00%,0.00,3050000,338888889,Google search
13665568211,home health services,enabled,7,0,0,0.00,2022-04-30,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,56,4,4570000,0.00,2022-05-16,Computers,Search Network,Google search: Other,USD,0,7.14%,1142500,0.00%,0.00,1142500,81607143,Google search
13665568211,home health services,enabled,13,1,2890000,0.00,2022-05-09,Computers,Search Network,Google search: Top,USD,0,7.69%,2890000,0.00%,0.00,2890000,222307692,Google search
13665568211,home health services,enabled,5,1,1960000,0.00,2022-04-24,Tablets with full browsers,Search Network,Google search: Top,USD,0,20.00%,1960000,0.00%,0.00,1960000,392000000,Google search
13665568211,home health services,enabled,16,1,2970000,0.00,2022-05-18,Computers,Search Network,Google search: Top,USD,0,6.25%,2970000,0.00%,0.00,2970000,185625000,Google search
13665568211,home health services,enabled,4,1,3390000,0.00,2022-05-12,Tablets with full browsers,Search Network,Google search: Top,USD,0,25.00%,3390000,0.00%,0.00,3390000,847500000,Google search
13665568211,home health services,enabled,12,0,0,0.00,2022-05-17,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,9,1,2950000,0.00,2022-05-01,Computers,Search Network,Google search: Top,USD,0,11.11%,2950000,0.00%,0.00,2950000,327777778,Google search
13665568211,home health services,enabled,121,8,22740000,0.00,2022-05-19,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,6.61%,2842500,0.00%,0.00,2842500,187933884,Google search
13665568211,home health services,enabled,5,0,0,0.00,2022-05-08,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,28,1,2870000,0.00,2022-05-19,Computers,Search Network,Google search: Top,USD,0,3.57%,2870000,0.00%,0.00,2870000,102500000,Google search
13665568211,home health services,enabled,44,5,15470000,0.00,2022-05-04,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,11.36%,3094000,0.00%,0.00,3094000,351590909,Google search
13665568211,home health services,enabled,11,0,0,0.00,2022-04-29,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,2,0,0,0.00,2022-04-29,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,1,2,4440000,0.00,2022-04-30,Tablets with full browsers,Search Network,Google search: Other,USD,0,200.00%,2220000,0.00%,0.00,2220000,4440000000,Google search
13665568211,home health services,enabled,18,1,2830000,0.00,2022-05-08,Computers,Search Network,Google search: Top,USD,0,5.56%,2830000,0.00%,0.00,2830000,157222222,Google search
13665568211,home health services,enabled,38,0,0,0.00,2022-05-11,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,5,1,3480000,0.00,2022-05-07,Tablets with full browsers,Search Network,Google search: Top,USD,0,20.00%,3480000,0.00%,0.00,3480000,696000000,Google search
13665568211,home health services,enabled,32,0,0,0.00,2022-04-24,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,17,1,2900000,0.00,2022-05-07,Computers,Search Network,Google search: Top,USD,0,5.88%,2900000,0.00%,0.00,2900000,170588235,Google search
13665568211,home health services,enabled,11,0,0,0.00,2022-05-01,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,3,1,3480000,0.00,2022-04-25,Tablets with full browsers,Search Network,Google search: Top,USD,0,33.33%,3480000,0.00%,0.00,3480000,1160000000,Google search
13665568211,home health services,enabled,1,0,0,0.00,2022-05-11,Tablets with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
13665568211,home health services,enabled,13,0,0,0.00,2022-04-20,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search
